,protected_word,word_to_compare,word_class,cosine_distance,cosine_similarity,connection
0,black,manager,caucasian_stereotype,0.8813079208809375,0.11869207911906254,different
1,black,executive,caucasian_stereotype,0.8276181199297816,0.17238188007021846,different
2,black,redneck,caucasian_stereotype,0.9185994824049657,0.08140051759503433,different
3,black,hillbilly,caucasian_stereotype,0.9083360429615304,0.09166395703846965,different
4,black,leader,caucasian_stereotype,0.7669336773846073,0.23306632261539278,different
5,black,farmer,caucasian_stereotype,0.7940046095760903,0.20599539042390966,different
6,black,doctor,asian_stereotype,0.8266218109386786,0.17337818906132146,different
7,black,engineer,asian_stereotype,0.912386061007391,0.08761393899260911,different
8,black,laborer,asian_stereotype,0.9534626387285116,0.04653736127148846,different
9,black,teacher,asian_stereotype,0.7964754298213331,0.20352457017866687,different
10,black,slave,black_stereotype,0.7130024034522893,0.2869975965477108,associated
11,black,musician,black_stereotype,0.7908948907250881,0.20910510927491197,associated
12,black,runner,black_stereotype,0.8479290070206115,0.15207099297938861,associated
13,black,criminal,black_stereotype,0.816278517968959,0.18372148203104102,associated
14,black,homeless,black_stereotype,0.825916680339526,0.17408331966047388,associated
15,black,ballpark,neutral,1.0418887201661446,-0.041888720166144575,none
16,black,glitchy,neutral,1.258878301965583,-0.2588783019655829,none
17,black,billy,neutral,0.8081079816825255,0.19189201831747454,none
18,black,dallas,neutral,0.8508793862718199,0.14912061372818008,none
19,black,rip,neutral,0.9103819317690206,0.08961806823097938,none
20,black,called,neutral,0.6418596079668444,0.3581403920331557,none
21,black,outlooks,neutral,1.0834446410616256,-0.0834446410616257,none
22,black,floater,neutral,1.1164095699041099,-0.11640956990410978,none
23,black,rattlesnake,neutral,0.9361206132495534,0.06387938675044658,none
24,black,exports,neutral,0.9460037041127362,0.0539962958872639,none
25,black,recursion,neutral,1.05691917525949,-0.05691917525948996,none
26,black,shortfall,neutral,1.057934547360383,-0.05793454736038295,none
27,black,corrected,neutral,1.0551694130854434,-0.0551694130854434,none
28,black,solutions,neutral,0.8792985915450323,0.12070140845496764,none
29,black,diagnostic,neutral,1.0424328901812465,-0.04243289018124651,none
30,black,patently,neutral,1.1008061524923942,-0.10080615249239418,none
31,black,flops,neutral,0.9424057704389762,0.05759422956102381,none
32,black,approx,neutral,1.0655873861504914,-0.0655873861504914,none
33,black,percents,neutral,1.1346059115601743,-0.13460591156017443,none
34,black,lox,neutral,1.083045829998557,-0.08304582999855709,none
35,black,hamburger,neutral,1.019801497581054,-0.01980149758105407,none
36,black,engulfed,neutral,0.8765714101255934,0.1234285898744067,none
37,black,households,neutral,0.86384759994325,0.13615240005675008,none
38,black,north,neutral,0.7895616374045179,0.21043836259548201,none
39,black,playtest,neutral,1.230863917870494,-0.23086391787049412,none
40,black,replayability,neutral,1.1102568259247154,-0.11025682592471535,none
41,black,glottal,neutral,1.0843351026296995,-0.08433510262969943,none
42,black,parable,neutral,0.9614186075768857,0.038581392423114355,none
43,black,gingers,neutral,1.077037576812419,-0.07703757681241907,none
44,black,anachronism,neutral,1.1284279152978973,-0.12842791529789735,none
45,black,organizing,neutral,0.8866346706992884,0.1133653293007116,none
46,black,reach,neutral,0.8077157771059064,0.1922842228940937,none
47,black,shtick,neutral,1.0410126045387693,-0.04101260453876927,none
48,black,eleventh,neutral,1.002829864970776,-0.0028298649707761713,none
49,black,cpu,neutral,1.1076924532400143,-0.10769245324001436,none
50,black,ranked,neutral,0.8572146394202025,0.1427853605797976,none
51,black,irreversibly,neutral,1.1303372767260849,-0.1303372767260848,none
52,black,ponce,neutral,1.0263623797444847,-0.02636237974448473,none
53,black,velociraptor,neutral,1.040658369685668,-0.04065836968566792,none
54,black,defects,neutral,1.0050414846259266,-0.005041484625926645,none
55,black,puzzle,neutral,0.9432464597332995,0.05675354026670051,none
56,black,smasher,neutral,1.0896978393663983,-0.08969783936639818,none
57,black,northside,neutral,1.0100425197295977,-0.010042519729597696,none
58,black,heft,neutral,1.0809175548359016,-0.0809175548359016,none
59,black,observation,neutral,1.0092653810564696,-0.009265381056469502,none
60,black,rectum,neutral,1.0969969840456726,-0.09699698404567259,none
61,black,mystical,neutral,0.9287316720558565,0.07126832794414345,none
62,black,telltale,neutral,0.8863895460677294,0.11361045393227065,none
63,black,remnants,neutral,0.9037824208019999,0.09621757919800014,none
64,black,inquiry,neutral,0.9426298873891616,0.05737011261083834,none
65,black,indisputable,neutral,1.0226866343780552,-0.022686634378055275,none
66,black,boatload,neutral,1.105610818113475,-0.1056108181134749,none
67,black,lessening,neutral,1.0924984084586573,-0.09249840845865728,none
68,black,uselessness,neutral,1.1951075037588983,-0.19510750375889824,none
69,black,observes,neutral,1.0164179869215961,-0.01641798692159611,none
70,black,fictitious,neutral,0.9487938731401987,0.051206126859801374,none
71,black,repatriation,neutral,1.114881572429684,-0.11488157242968415,none
72,black,duh,neutral,1.1182827906079802,-0.1182827906079802,none
73,black,attic,neutral,0.9381543439165337,0.06184565608346622,none
74,black,schilling,neutral,1.0418816219292824,-0.04188162192928248,none
75,black,charges,neutral,0.8492074202850257,0.15079257971497426,none
76,black,chatter,neutral,1.059998891243556,-0.05999889124355609,none
77,black,pad,neutral,0.8735826934063534,0.12641730659364653,none
78,black,smurfing,neutral,1.2603242612992307,-0.2603242612992307,none
79,black,worthiness,neutral,1.1097911239723839,-0.10979112397238396,none
80,black,definitive,neutral,0.9640533382780911,0.03594666172190881,none
81,black,neat,neutral,0.8914565772978992,0.10854342270210084,none
82,black,homogenized,neutral,1.0769973915689803,-0.0769973915689804,none
